"unitid","institution name","year","EF2022A.Level of student","EF2022A.Grand total","EF2022A.Grand total men","EF2022A.Grand total women","EF2022A.American Indian or Alaska Native total","EF2022A.American Indian or Alaska Native men","EF2022A.American Indian or Alaska Native women","EF2022A.Asian total","EF2022A.Asian men","EF2022A.Asian women","EF2022A.Black or African American total","EF2022A.Black or African American men","EF2022A.Black or African American women","EF2022A.Hispanic total","EF2022A.Hispanic men","EF2022A.Hispanic women","EF2022A.Native Hawaiian or Other Pacific Islander total","EF2022A.Native Hawaiian or Other Pacific Islander men","EF2022A.Native Hawaiian or Other Pacific Islander women","EF2022A.White total","EF2022A.White men","EF2022A.White women","EF2022A.Two or more races total","EF2022A.Two or more races men","EF2022A.Two or more races women","EF2022A.Race/ethnicity unknown total","EF2022A.Race/ethnicity unknown men","EF2022A.Race/ethnicity unknown women","EF2022A.U.S. Nonresident total","EF2022A.U.S. Nonresident men","EF2022A.U.S. Nonresident women","EF2022A.Gender unknown","EF2022A.Another gender","EF2022A.Total of gender unknown and another gender","EF2022A.Total gender reported as one of the mutually exclusive binary categories (Men/Women)","IDX_EF"
"197869","Appalachian State University","2022","Part-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","948","455","493","1","0","1","12","4","8","39","21","18","94","38","56","0","0","0","758","369","389","29","14","15","8","4","4","7","5","2",,,,,"-2"
"198419","Duke University","2022","All students total","18023","8161","9862","38","10","28","2420","1149","1271","1317","450","867","1425","582","843","15","6","9","6796","2979","3817","894","347","547","687","311","376","4431","2327","2104","0",,"0","18023","-2"
"198419","Duke University","2022","All students, Undergraduate total","6640","3153","3487","18","4","14","1395","700","695","567","212","355","728","320","408","4","2","2","2440","1200","1240","493","201","292","331","151","180","664","363","301","0",,"0","6640","-2"
"198419","Duke University","2022","All students, Undergraduate, Degree/certificate-seeking total","6570","3129","3441","17","3","14","1394","699","695","563","209","354","724","320","404","4","2","2","2430","1195","1235","492","201","291","290","139","151","656","361","295",,,,,"-2"
"198419","Duke University","2022","All students, Undergraduate, Degree/certificate-seeking, First-time","1745","793","952","3","0","3","374","183","191","154","49","105","206","86","120","2","1","1","602","280","322","136","55","81","80","43","37","188","96","92",,,,,"-2"
"198419","Duke University","2022","All students, Undergraduate, Other degree/certificate-seeking","4825","2336","2489","14","3","11","1020","516","504","409","160","249","518","234","284","2","1","1","1828","915","913","356","146","210","210","96","114","468","265","203",,,,,"-2"
"198419","Duke University","2022","All students, Undergraduate, Non-degree/certificate-seeking","70","24","46","1","1","0","1","1","0","4","3","1","4","0","4","0","0","0","10","5","5","1","0","1","41","12","29","8","2","6",,,,,"-2"
"198419","Duke University","2022","All students, Graduate","11383","5008","6375","20","6","14","1025","449","576","750","238","512","697","262","435","11","4","7","4356","1779","2577","401","146","255","356","160","196","3767","1964","1803","0",,"0","11383","-2"
"198419","Duke University","2022","All students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","59","22","37","0","0","0","11","2","9","2","0","2","2","1","1","1","0","1","21","11","10","5","1","4","0","0","0","17","7","10",,,,,"-2"
"198419","Duke University","2022","All students, Undergraduate, Other degree/certificatee-seeking, Continuing","4766","2314","2452","14","3","11","1009","514","495","407","160","247","516","233","283","1","1","0","1807","904","903","351","145","206","210","96","114","451","258","193",,,,,"-2"
"198419","Duke University","2022","Full-time students total","17425","7850","9575","35","8","27","2366","1121","1245","1290","439","851","1388","569","819","14","6","8","6597","2866","3731","877","339","538","617","282","335","4241","2220","2021",,,,,"-2"
"198419","Duke University","2022","Full-time students, Undergraduate total","6589","3128","3461","17","3","14","1387","696","691","565","211","354","723","318","405","4","2","2","2429","1194","1235","491","201","290","320","147","173","653","356","297",,,,,"-2"
"198419","Duke University","2022","Full-time students, Undergraduate, Degree/certificate-seeking total","6543","3114","3429","17","3","14","1387","696","691","563","209","354","721","318","403","4","2","2","2421","1191","1230","491","201","290","290","139","151","649","355","294",,,,,"-2"
"198419","Duke University","2022","Full-time students, Undergraduate, Degree/certificate-seeking, First-time","1745","793","952","3","0","3","374","183","191","154","49","105","206","86","120","2","1","1","602","280","322","136","55","81","80","43","37","188","96","92",,,,,"-2"
"198419","Duke University","2022","Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","4798","2321","2477","14","3","11","1013","513","500","409","160","249","515","232","283","2","1","1","1819","911","908","355","146","209","210","96","114","461","259","202",,,,,"-2"
"198419","Duke University","2022","Full-time students, Undergraduate, Non-degree/certificate-seeking","46","14","32","0","0","0","0","0","0","2","2","0","2","0","2","0","0","0","8","3","5","0","0","0","30","8","22","4","1","3",,,,,"-2"
"198419","Duke University","2022","Full-time students, Graduate","10836","4722","6114","18","5","13","979","425","554","725","228","497","665","251","414","10","4","6","4168","1672","2496","386","138","248","297","135","162","3588","1864","1724",,,,,"-2"
"198419","Duke University","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","59","22","37","0","0","0","11","2","9","2","0","2","2","1","1","1","0","1","21","11","10","5","1","4","0","0","0","17","7","10",,,,,"-2"
"198419","Duke University","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","4739","2299","2440","14","3","11","1002","511","491","407","160","247","513","231","282","1","1","0","1798","900","898","350","145","205","210","96","114","444","252","192",,,,,"-2"
"198419","Duke University","2022","Part-time students total","598","311","287","3","2","1","54","28","26","27","11","16","37","13","24","1","0","1","199","113","86","17","8","9","70","29","41","190","107","83",,,,,"-2"
"198419","Duke University","2022","Part-time students, Undergraduate total","51","25","26","1","1","0","8","4","4","2","1","1","5","2","3","0","0","0","11","6","5","2","0","2","11","4","7","11","7","4",,,,,"-2"
"198419","Duke University","2022","Part-time students, Undergraduate, Degree/certificate-seeking total","27","15","12","0","0","0","7","3","4","0","0","0","3","2","1","0","0","0","9","4","5","1","0","1","0","0","0","7","6","1",,,,,"-2"
"198419","Duke University","2022","Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","27","15","12","0","0","0","7","3","4","0","0","0","3","2","1","0","0","0","9","4","5","1","0","1","0","0","0","7","6","1",,,,,"-2"
"198419","Duke University","2022","Part-time students, Undergraduate, Non-degree/certificate-seeking","24","10","14","1","1","0","1","1","0","2","1","1","2","0","2","0","0","0","2","2","0","1","0","1","11","4","7","4","1","3",,,,,"-2"
"198419","Duke University","2022","Part-time students, Graduate","547","286","261","2","1","1","46","24","22","25","10","15","32","11","21","1","0","1","188","107","81","15","8","7","59","25","34","179","100","79",,,,,"-2"
"198419","Duke University","2022","Part-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","27","15","12","0","0","0","7","3","4","0","0","0","3","2","1","0","0","0","9","4","5","1","0","1","0","0","0","7","6","1",,,,,"-2"
"198622","Guilford Technical Community College","2022","All students total","10067","4194","5873","60","21","39","548","243","305","3371","1124","2247","1381","579","802","7","4","3","3993","1900","2093","306","134","172","302","139","163","99","50","49","0",,"0","10067","-2"
"198622","Guilford Technical Community College","2022","All students, Undergraduate total","10067","4194","5873","60","21","39","548","243","305","3371","1124","2247","1381","579","802","7","4","3","3993","1900","2093","306","134","172","302","139","163","99","50","49","0",,"0","10067","-2"
"198622","Guilford Technical Community College","2022","All students, Undergraduate, Degree/certificate-seeking total","8035","3353","4682","53","20","33","382","172","210","2872","951","1921","1112","470","642","7","4","3","3036","1470","1566","237","106","131","239","111","128","97","49","48",,,,,"-2"
"198622","Guilford Technical Community College","2022","All students, Undergraduate, Degree/certificate-seeking, First-time","1291","686","605","9","3","6","60","35","25","390","179","211","257","123","134","2","2","0","445","267","178","52","30","22","45","27","18","31","20","11",,,,,"-2"
"198622","Guilford Technical Community College","2022","All students, Undergraduate, Other degree/certificate-seeking","6744","2667","4077","44","17","27","322","137","185","2482","772","1710","855","347","508","5","2","3","2591","1203","1388","185","76","109","194","84","110","66","29","37",,,,,"-2"
"198622","Guilford Technical Community College","2022","All students, Undergraduate, Non-degree/certificate-seeking","2032","841","1191","7","1","6","166","71","95","499","173","326","269","109","160","0","0","0","957","430","527","69","28","41","63","28","35","2","1","1",,,,,"-2"
"198622","Guilford Technical Community College","2022","All students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","1008","392","616","8","4","4","19","9","10","439","140","299","102","35","67","1","0","1","364","173","191","23","8","15","45","20","25","7","3","4",,,,,"-2"
"198622","Guilford Technical Community College","2022","All students, Undergraduate, Other degree/certificatee-seeking, Continuing","5736","2275","3461","36","13","23","303","128","175","2043","632","1411","753","312","441","4","2","2","2227","1030","1197","162","68","94","149","64","85","59","26","33",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students total","3546","1634","1912","21","10","11","190","96","94","1117","376","741","530","239","291","4","3","1","1419","780","639","113","52","61","98","51","47","54","27","27",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students, Undergraduate total","3546","1634","1912","21","10","11","190","96","94","1117","376","741","530","239","291","4","3","1","1419","780","639","113","52","61","98","51","47","54","27","27",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students, Undergraduate, Degree/certificate-seeking total","3261","1516","1745","21","10","11","167","86","81","1013","349","664","485","215","270","4","3","1","1322","731","591","102","47","55","94","49","45","53","26","27",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students, Undergraduate, Degree/certificate-seeking, First-time","650","375","275","4","3","1","31","21","10","151","76","75","135","62","73","2","2","0","260","174","86","30","17","13","17","10","7","20","10","10",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","2611","1141","1470","17","7","10","136","65","71","862","273","589","350","153","197","2","1","1","1062","557","505","72","30","42","77","39","38","33","16","17",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students, Undergraduate, Non-degree/certificate-seeking","285","118","167","0","0","0","23","10","13","104","27","77","45","24","21","0","0","0","97","49","48","11","5","6","4","2","2","1","1","0",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","427","193","234","5","3","2","9","4","5","162","54","108","48","16","32","1","0","1","169","101","68","12","3","9","18","10","8","3","2","1",,,,,"-2"
"198622","Guilford Technical Community College","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","2184","948","1236","12","4","8","127","61","66","700","219","481","302","137","165","1","1","0","893","456","437","60","27","33","59","29","30","30","14","16",,,,,"-2"
"198622","Guilford Technical Community College","2022","Part-time students total","6521","2560","3961","39","11","28","358","147","211","2254","748","1506","851","340","511","3","1","2","2574","1120","1454","193","82","111","204","88","116","45","23","22",,,,,"-2"
"198622","Guilford Technical Community College","2022","Part-time students, Undergraduate total","6521","2560","3961","39","11","28","358","147","211","2254","748","1506","851","340","511","3","1","2","2574","1120","1454","193","82","111","204","88","116","45","23","22",,,,,"-2"
"198622","Guilford Technical Community College","2022","Part-time students, Undergraduate, Degree/certificate-seeking total","4774","1837","2937","32","10","22","215","86","129","1859","602","1257","627","255","372","3","1","2","1714","739","975","135","59","76","145","62","83","44","23","21",,,,,"-2"
"198622","Guilford Technical Community College","2022","Part-time students, Undergraduate, Degree/certificate-seeking, First-time","641","311","330","5","0","5","29","14","15","239","103","136","122","61","61","0","0","0","185","93","92","22","13","9","28","17","11","11","10","1",,,,,"-2"
"198622","Guilford Technical Community College","2022","Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","4133","1526","2607","27","10","17","186","72","114","1620","499","1121","505","194","311","3","1","2","1529","646","883","113","46","67","117","45","72","33","13","20",,,,,"-2"
